appid,Genre
240240,Strategy
240280,Simulation
240300,Simulation
240300,Strategy
240320,Action
240320,"Free to Play"
240320,"Massively Multiplayer"
240340,Adventure
240340,Casual
240360,Adventure
240360,Casual
240460,Action
240460,Simulation
240460,Sports
240480,RPG
240500,Simulation
240570,Action
240570,Indie
240570,Strategy
240600,Racing
240600,Simulation
240600,Sports
240611,Racing
240611,Simulation
240611,Sports
240612,Racing
240612,Simulation
240612,Sports
240620,Action
240620,Adventure
240620,Indie
240620,RPG
240660,Action
240660,Adventure
240660,Indie
240760,Adventure
240760,Indie
240760,RPG
240760,Strategy
240820,Action
240820,Indie
240970,Action
240970,Indie
240970,RPG
241210,Action
241210,Adventure
241210,Indie
241210,RPG
241240,Casual
241240,Indie
241240,Simulation
241260,Adventure
241280,Action
241280,Indie
241320,Adventure
241320,Indie
241364,Simulation
241364,Strategy
241368,Simulation
241368,Strategy
241369,Simulation
241369,Strategy
241370,Simulation
241370,Strategy
241371,Simulation
241371,Strategy
241372,Simulation
241372,Strategy
241373,Simulation
241373,Strategy
241410,Action
241410,Indie
241410,Strategy
241430,Indie
241430,Strategy
241540,Action
241540,RPG
241540,Simulation
241560,Action
241560,"Massively Multiplayer"
241560,Racing
241600,Action
241600,Indie
241600,RPG
241620,Indie
241620,RPG
241660,"Audio Production"
241660,"Software Training"
241680,Utilities
241700,Action
241700,Indie
241720,Action
241720,Indie
241760,Action
241760,Adventure
241760,Indie
241790,"Audio Production"
241890,Adventure
241890,Indie
241910,Adventure
241910,Indie
241930,Action
241930,Adventure
241950,Indie
241951,Indie
241990,Indie
241990,RPG
241990,Strategy
242050,Action
242050,Adventure
242110,Action
242110,Casual
242110,Indie
242110,Racing
242120,Action
242120,Casual
242120,Indie
242120,Racing
242130,Action
242130,Indie
242130,Simulation
242180,Strategy
242270,Action
242270,Indie
242280,Racing
242280,Simulation
242280,Sports
242290,Racing
242290,Simulation
242290,Sports
242300,Action
242300,Indie
242300,Strategy
242310,Action
242310,Indie
242310,Strategy
242530,Action
242550,Action
242550,Adventure
242570,Indie
242570,Strategy
242590,Action
242590,Adventure
242630,Casual
242630,Strategy
242640,Action
242680,Action
242680,Indie
242680,RPG
242700,Action
242720,Action
242720,"Free to Play"
242720,Indie
242760,Action
242760,Adventure
242760,"Early Access"
242760,Indie
242760,Simulation
242780,Adventure
242780,Indie
242800,Action
242800,Adventure
242800,Indie
242820,Action
242820,Indie
242840,Action
242840,Adventure
242840,Indie
242840,RPG
242860,Action
242860,Indie
242860,Simulation
242860,Strategy
242880,Action
242880,Indie
242920,Indie
242920,Simulation
242920,Strategy
242940,RPG
242960,Action
242980,Action
243000,RPG
243040,Simulation
243060,Action
243120,Action
243120,Adventure
243120,Indie
243140,Action
243140,Indie
243160,Action
243160,Adventure
243160,Indie
243200,Adventure
243200,Indie
243220,Indie
243280,Action
243280,Indie
243280,Strategy
243340,Action
243340,Adventure
243340,RPG
243360,Racing
243360,Sports
243440,Action
243440,"Free to Play"
243441,Action
243441,"Free to Play"
243442,Action
243442,"Free to Play"
243450,Action
243450,Racing
243450,Simulation
243450,Sports
243470,Action
243470,Adventure
243560,Action
243580,"Animation & Modeling"
243600,Action
243600,Indie
243780,Strategy
243800,Action
243800,Racing
243800,Sports
243820,Racing
243820,Sports
243870,"Free to Play"
243890,Education
243890,"Software Training"
243930,Action
243930,RPG
243950,Action
243950,RPG
243950,Strategy
243970,Action
243970,Indie
243970,Strategy
244030,"Early Access"
244030,Simulation
244050,"Free to Play"
244050,Simulation
244060,Simulation
244061,Simulation
244062,Simulation
244063,Simulation
244064,Simulation
244065,Simulation
244066,Simulation
244070,Casual
244070,Strategy
244090,Casual
244090,Strategy
244160,Simulation
244160,Strategy
244210,Indie
244210,Racing
244210,Simulation
244210,Sports
244230,"Free to Play"
244230,"Massively Multiplayer"
244230,Simulation
244390,"Free to Play"
244390,"Massively Multiplayer"
244390,Simulation
244410,Indie
244410,Simulation
244410,Strategy
244430,Adventure
244430,Indie
244450,Action
244450,Simulation
244450,Strategy
244590,Action
244590,Indie
244590,Sports
244630,Action
244630,"Free to Play"
244690,Adventure
244690,Indie
244710,Adventure
244710,Indie
244730,Action
244730,Indie
244770,Action
244770,Adventure
244770,"Early Access"
244770,Indie
244770,RPG
244770,Simulation
244770,Strategy
244810,Action
244810,Adventure
244810,Casual
244810,Indie
244830,Utilities
244850,Action
244850,"Early Access"
244850,Indie
244850,Simulation
244850,Strategy
244870,Action
244870,Indie
244890,Action
244890,Indie
244910,Adventure
244910,Indie
244930,"Early Access"
244930,"Free to Play"
244930,Indie
244930,Simulation
244930,Sports
244950,Adventure
244950,Casual
244950,Indie
245010,Action
245010,Adventure
245030,Action
245030,Strategy
245050,RPG
245050,Strategy
245150,Adventure
245150,Casual
245150,Indie
245170,Action
245170,Indie
245172,Action
245172,Indie
245173,Action
245173,Indie
245174,Action
245174,Indie
245175,Action
245175,Indie
245176,Action
245176,Indie
245177,Action
245177,Indie
245190,Casual
245190,Simulation
245191,Casual
245191,Simulation
245192,Casual
245192,Simulation
245193,Casual
245193,Simulation
245220,Casual
245220,Simulation
245280,Action
245280,Adventure
245300,Action
245300,Adventure
245370,Strategy
245390,Adventure
245410,Adventure
245410,RPG
245430,Adventure
245430,RPG
245450,Adventure
245450,RPG
245470,Indie
245470,Simulation
245470,Strategy
245490,Racing
245550,"Free to Play"
245580,Simulation
245620,RPG
245620,Simulation
245620,Strategy
245660,Strategy
245730,Action
245730,Adventure
245730,RPG
245760,Action
245810,Simulation
245890,Action
245890,RPG
245910,Action
245910,RPG
245930,Action
245930,RPG
245950,Action
245950,RPG
245970,Action
245970,RPG
246010,Casual
246010,Simulation
246030,Casual
246030,Simulation
246050,Casual
246050,Simulation
246070,Adventure
246070,Casual
246070,Indie
246090,Indie
246090,Simulation
246090,Strategy
246110,Indie
246110,Strategy
246170,Education
246170,"Software Training"
246170,Utilities
246170,"Web Publishing"
246250,Action
246251,Action
246252,Action
246253,Action
246254,Action
246255,Action
246256,Action
246257,Action
246280,Action
246280,Casual
246280,"Free to Play"
246280,"Massively Multiplayer"
246300,Action
246300,Adventure
246300,"Early Access"
246300,Indie
246300,Simulation
246340,Indie
246360,Casual
246360,Indie
246420,Action
246420,Indie
246420,Strategy
246440,Adventure
246440,Indie
246562,Indie
246562,Strategy
246563,Indie
246563,Strategy
246564,Indie
246564,Strategy
246580,Action
246620,Casual
246620,Indie
246620,Simulation
246620,Strategy
246640,Action
246640,Casual
246640,Indie
246660,Action
246660,Indie
246680,Action
246680,Adventure
246680,Indie
246700,Action
246700,Indie
246720,Adventure
246720,Casual
246720,Indie
246740,Action
246740,Adventure
246740,Indie
246760,Adventure
246760,Indie
246760,RPG
246760,Strategy
246800,Action
246800,Indie
246840,Action
246840,Adventure
246840,RPG
246880,Action
246880,"Early Access"
246880,Indie
246900,Indie
246900,Simulation
246920,Action
246920,"Early Access"
246920,Indie
246940,Indie
246940,Strategy
246960,Action
246960,Indie
246980,Adventure
246980,Casual
246980,Indie
247000,Indie
247000,RPG
247000,Strategy
247020,Action
247020,Indie
247020,Simulation
247020,Strategy
247080,Action
247080,Indie
247080,RPG
247120,Action
247120,Adventure
247140,Casual
247140,Indie
247180,"Free to Play"
247180,"Massively Multiplayer"
247180,RPG
247190,"Free to Play"
247190,"Massively Multiplayer"
247190,RPG
247240,Action
247240,Adventure
247240,Indie
247260,Action
247290,Action
247290,Adventure
247291,Action
247291,Adventure
247292,Action
247292,Adventure
247293,Action
247293,Adventure
247294,Action
247294,Adventure
247295,Action
247295,Adventure
247297,Action
247297,Adventure
247298,Action
247298,Adventure
247299,Action
247299,Adventure
247300,Action
247300,Adventure
247301,Action
247301,Adventure
247302,Action
247302,Adventure
247303,Action
247303,Adventure
247304,Action
247304,Adventure
247305,Action
247305,Adventure
247306,Action
247306,Adventure
247307,Action
247307,Adventure
247308,Action
247308,Adventure
247309,Action
247309,Adventure
247310,"Early Access"
247310,Indie
247350,Action
247350,Indie
247350,Simulation
247370,Action
247370,Indie
247430,Action
247580,Action
247580,Adventure
247580,RPG
247660,Action
247660,Adventure
247730,Action
247730,Indie
247730,"Massively Multiplayer"
247730,RPG
247730,Simulation
247750,Adventure
247750,Indie
247770,Action
247870,Indie
247870,RPG
247870,Simulation
247870,Strategy
247890,Strategy
247910,Action
247910,Adventure
247950,Action
247950,RPG
248140,Racing
248140,Sports
248160,"Free to Play"
248160,"Massively Multiplayer"
248160,Strategy
248170,"Animation & Modeling"
248170,Education
248170,Utilities
248170,"Web Publishing"
248190,Adventure
248190,Indie
248270,Casual
248270,Indie
248270,Simulation
248290,Casual
248290,Indie
248290,Simulation
248290,Strategy
248310,Action
248310,Indie
248330,Action
248330,Indie
248330,Racing
248350,Action
248350,Indie
248370,Simulation
248390,Indie
248390,RPG
248390,Simulation
248390,Strategy
248410,Action
248410,Indie
248410,RPG
248450,Action
248450,Indie
248450,RPG
248450,Simulation
248470,Action
248470,Adventure
248470,Indie
248490,Adventure
248510,Indie
248510,Strategy
248530,Action
248530,Adventure
248530,Casual
248530,Indie
248530,Simulation
248530,Sports
248550,Action
248550,Adventure
248550,Indie
248570,Action
248570,"Free to Play"
248570,Indie
248570,Strategy
248610,Action
248610,Indie
248610,Simulation
248610,Strategy
248630,Action
248630,"Early Access"
248630,Indie
248630,RPG
248650,Adventure
248650,Casual
248650,Indie
248710,Action
248710,Indie
248710,RPG
248730,Action
248730,Indie
248750,Casual
248750,Simulation
248751,Casual
248751,Simulation
248752,Casual
248752,Simulation
248753,Casual
248753,Simulation
248754,Casual
248754,Simulation
248755,Casual
248755,Simulation
248756,Casual
248756,Simulation
248757,Casual
248757,Simulation
248800,Adventure
248800,Casual
248800,Indie
248800,RPG
248820,Action
248820,Indie
248820,RPG
248860,Indie
248860,RPG
248860,Strategy
248970,Action
248970,Indie
249050,Adventure
249050,Indie
249050,RPG
249050,Strategy
249081,Strategy
249082,Strategy
249083,Strategy
249085,Strategy
249086,Strategy
249087,Strategy
249088,Strategy
249090,Strategy
249092,Strategy
249094,Strategy
249100,Strategy
249101,Strategy
249102,Strategy
249103,Strategy
249104,Strategy
249105,Strategy
249106,Strategy
249107,Strategy
249108,Strategy
249109,Strategy
249110,Strategy
249111,Strategy
249112,Strategy
249113,Strategy
249114,Strategy
249115,Strategy
249116,Strategy
249117,Strategy
249121,Casual
249121,Simulation
249122,Casual
249122,Simulation
249130,Action
249130,Adventure
249150,Action
249150,Adventure
249150,Casual
249150,Indie
249170,Action
249170,RPG
249180,Simulation
249181,Simulation
249190,Strategy
249230,RPG
249310,"Free to Play"
249310,Simulation
249320,Simulation
249330,Indie
249330,Simulation
249330,Strategy
249360,Indie
249360,RPG
249360,Simulation
249360,Strategy
249380,Action
249380,Indie
249380,Racing
249540,Action
249540,"Massively Multiplayer"
249540,RPG
249550,Indie
249550,"Massively Multiplayer"
249550,RPG
249570,Indie
249570,"Massively Multiplayer"
249570,Strategy
249590,Indie
249610,Action
249610,Casual
249610,Indie
249630,Action
249630,Adventure
249630,"Early Access"
249630,Indie
249630,RPG
249650,Indie
249650,RPG
249650,Strategy
249680,Action
249680,Adventure
249730,Action
249730,Adventure
249870,Action
249870,Adventure
249870,Casual
249870,Strategy
249910,Action
249910,Indie
249910,RPG
249911,Action
249911,"Free to Play"
249911,Indie
249911,RPG
249912,Action
249912,Indie
249912,RPG
249913,Action
249913,Indie
249913,RPG
249920,"Design & Illustration"
249920,"Web Publishing"
249921,"Design & Illustration"
249921,"Web Publishing"
249922,"Design & Illustration"
249922,"Web Publishing"
249923,"Design & Illustration"
249923,"Web Publishing"
249930,Simulation
249950,Action
249950,Adventure
249950,Indie
249950,RPG
249970,"Design & Illustration"
249970,Utilities
249990,Action
249990,Adventure
249990,Indie
249990,RPG
250010,Casual
250010,Indie
250030,Adventure
250030,Indie
250050,Action
250050,Adventure
250050,Casual
250050,Indie
250070,Action
250070,Indie
250110,Action
250110,Indie
250150,Action
250150,"Free to Play"
250160,Action
250160,"Free to Play"
250170,Action
250170,"Free to Play"
250180,Action
250200,Action
250220,Indie
250220,Simulation
250230,Indie
250230,Simulation
250240,Simulation
250240,Sports
250240,Strategy
250260,Adventure
250260,Indie
250280,Action
250280,Indie
250300,"Free to Play"
250300,Simulation
250310,Simulation
250320,Adventure
250340,Action
250340,Indie
250360,Utilities
250360,"Video Production"
250380,Indie
250400,Action
250400,Adventure
250400,RPG
250420,Action
250420,Adventure
250420,"Free to Play"
250420,Indie
250420,"Massively Multiplayer"
250420,RPG
250460,Casual
250460,Indie
250460,Simulation
250500,Action
250500,Adventure
250500,Indie
250520,Indie
250520,RPG
250540,Action
250540,"Early Access"
250540,Indie
250540,RPG
250540,Strategy
250560,Indie
250560,RPG
250580,Action
250580,Indie
250580,RPG
250600,Casual
250600,"Free to Play"
250600,Indie
250620,Action
250620,Adventure
250620,Indie
250640,Action
250640,Indie
250660,Action
250660,Adventure
250660,Indie
250700,Action
250700,Indie
250720,Action
250720,Indie
250720,Simulation
250760,Action
250760,Adventure
250760,Indie
250790,Indie
250810,Action
250900,Action
250930,Simulation
250990,"Free to Play"
250990,Simulation
251000,Adventure
251000,Indie
251020,Simulation
251040,Action
251040,RPG
251060,Strategy
251080,Action
251080,Indie
251080,Strategy
251081,Action
251081,Indie
251081,Strategy
251110,Adventure
251110,Indie
251130,Indie
251130,RPG
251130,Strategy
251150,RPG
251170,Adventure
251210,Casual
251210,Indie
251210,Strategy
251270,Adventure
251270,Indie
251270,RPG
251290,RPG
251310,Adventure
251310,Indie
251370,Action
251370,Indie
251390,Action
251390,Adventure
251390,Indie
251390,RPG
251390,Strategy
251410,Action
251410,Indie
251430,Adventure
251430,Indie
251470,Action
251470,Indie
251490,Indie
251510,Action
251510,Casual
251510,Indie
251530,Action
251530,Strategy
251570,Action
251570,Adventure
251570,"Early Access"
251570,Indie
251570,RPG
251570,Simulation
251590,Adventure
251590,Indie
251590,RPG
251590,Strategy
251630,Indie
251690,Action
251690,Indie
251690,Sports
251710,Adventure
251710,Indie
251710,RPG
251710,Strategy
251730,Adventure
251730,Indie
251730,RPG
251770,Action
251790,Action
251790,"Early Access"
251790,Indie
251790,RPG
251790,Sports
251790,Strategy
251810,"Animation & Modeling"
251810,"Design & Illustration"
251810,Education
251810,"Software Training"
251810,Utilities
251830,Action
251830,Adventure
251830,Indie
251850,Action
251850,Adventure
251850,Indie
251870,Adventure
251890,Adventure
251890,"Early Access"
251890,Indie
251890,Simulation
251910,Indie
251910,Strategy
251990,Indie
251990,RPG
251990,Simulation
251990,Strategy
252010,Action
252010,Indie
252030,Action
252030,Indie
252030,RPG
252050,Simulation
252070,Action
252070,Indie
252110,Action
252110,Indie
252110,Simulation
252130,Adventure
252130,Casual
252130,Indie
252150,Casual
252150,Indie
252170,Action
252170,Strategy
252210,Action
252210,Adventure
252210,"Early Access"
252210,Indie
252210,RPG
252210,Strategy
252230,Action
252230,Adventure
252250,"Early Access"
252250,Indie
252250,Simulation
252250,Strategy
252270,Action
252270,Indie
252270,Strategy
252290,Adventure
252290,Indie
252310,Action
252310,Indie
252330,Action
252330,Adventure
252330,Indie
252350,Action
252350,Indie
252370,Adventure
252370,Indie
252410,Action
252410,Adventure
252410,Indie
252430,Action
252430,Indie
252450,Indie
252450,Strategy
252470,Action
252470,Adventure
252470,"Early Access"
252470,Indie
252470,RPG
252470,Simulation
252470,Strategy
252490,Action
252490,Adventure
252490,"Early Access"
252490,Indie
252490,"Massively Multiplayer"
252490,RPG
252530,Simulation
252550,Adventure
252550,Casual
252550,Indie
252570,Action
252570,Adventure
252570,Indie
252590,Action
252590,Adventure
252590,Indie
252590,Simulation
252610,RPG
252630,Action
252630,Adventure
252630,Indie
252630,RPG
252670,Adventure
252670,Casual
252670,Indie
252690,Indie
252690,RPG
252690,Strategy
252710,Adventure
252730,Casual
252730,Indie
252750,Action
252750,Adventure
252750,Casual
252750,Indie
252750,Strategy
252770,Action
252770,Adventure
252770,"Early Access"
252770,Indie
252770,RPG
252830,Action
252830,Adventure
252830,Indie
252850,Action
252850,Indie
252850,"Massively Multiplayer"
252870,Action
252870,Adventure
252870,"Early Access"
252870,Indie
252870,Simulation
252890,Adventure
252890,Casual
252910,Simulation
252950,Action
252950,Indie
252950,Racing
252950,Sports
252970,Action
252970,Indie
252970,Strategy
253030,Action
253030,Indie
253030,Racing
253110,Adventure
253110,Indie
253130,Simulation
253130,Strategy
253150,Action
253150,Indie
253150,RPG
253150,Strategy
253190,Indie
253190,Simulation
253190,Strategy
253230,Adventure
253230,Indie
253250,"Early Access"
253250,Indie
253250,Simulation
253250,Strategy
253290,Action
253290,Indie
253310,Adventure
253330,Action
253330,Adventure
253330,Indie
253350,Action
253350,Adventure
253370,"Animation & Modeling"
253370,"Design & Illustration"
253370,Education
253370,"Software Training"
253370,Utilities
253390,Action
253390,Adventure
253390,Indie
253390,RPG
253410,Action
253410,Adventure
253410,Indie
253410,RPG
253430,Action
253430,Adventure
253430,Indie
253470,Indie
253470,Racing
253470,Simulation
253490,Action
253490,"Free to Play"
253490,"Massively Multiplayer"
253490,RPG
253510,Indie
253510,Strategy
253530,Action
253530,"Free to Play"
253530,Indie
253570,Action
253570,Indie
253610,Action
253610,Indie
253630,Indie
253630,RPG
253630,Strategy
253650,Action
253650,Casual
253650,Indie
253650,Simulation
253670,"Animation & Modeling"
253690,Action
253690,Adventure
253690,Casual
253690,Indie
253710,Action
253710,Adventure
253710,"Free to Play"
253710,Simulation
253710,Sports
253750,Action
253750,Indie
253770,Simulation
253790,Indie
253790,Strategy
253830,Action
253830,"Early Access"
253830,"Free to Play"
253830,Indie
253831,Action
253831,"Early Access"
253831,"Free to Play"
253831,Indie
253832,Action
253832,"Early Access"
253832,"Free to Play"
253832,Indie
253860,Strategy
253880,Strategy
253900,Simulation
253900,Strategy
253920,RPG
253920,Strategy
253940,RPG
253960,Adventure
253980,RPG
254060,RPG
254060,Strategy
254080,Strategy
254100,Strategy
254150,Indie
254150,Simulation
254150,Strategy
254200,Adventure
254200,Casual
254200,Indie
254200,RPG
254200,Simulation
254200,Strategy
254240,Action
254240,Racing
254240,Simulation
254240,Sports
254260,Action
254260,RPG
254290,Simulation
254290,Strategy
254291,Simulation
254291,Strategy
254320,"Early Access"
254320,Indie
254320,Strategy
254370,Action
254370,RPG
254370,Simulation
254440,Casual
254440,Indie
254440,Simulation
254440,Sports
254440,Strategy
254460,Action
254460,Adventure
254480,Action
254480,Adventure
254560,Indie
254590,"Early Access"
254590,Indie
254590,Simulation
254650,Strategy
254671,Action
254671,Adventure
254700,Action
254700,Adventure
254820,Strategy
254840,Strategy
254860,Simulation
254860,Strategy
254880,Strategy
254920,Strategy
254960,Action
254960,RPG
254960,Strategy
255030,Action
255030,Indie
255030,RPG
255050,Action
255050,Adventure
255060,Adventure
255060,Indie
255060,RPG
255070,Action
255070,Adventure
255070,Indie
255140,Adventure
255140,Indie
255140,RPG
255160,Action
255163,Action
255220,Racing
255220,Sports
255240,Action
255240,Indie
255240,RPG
255250,Action
255250,"Free to Play"
255250,"Massively Multiplayer"
255250,RPG
255250,Strategy
255251,Action
255251,"Free to Play"
255251,"Massively Multiplayer"
255251,RPG
255251,Strategy
255253,Action
255253,"Free to Play"
255253,"Massively Multiplayer"
255253,RPG
255253,Strategy
255260,Simulation
255280,Adventure
255280,Indie
255300,Adventure
255300,Indie
255320,Adventure
255320,Indie
255340,Action
255340,Casual
255340,Indie
255370,Action
255370,Indie
255390,Adventure
255420,Strategy
255440,Strategy
255500,Action
255500,"Early Access"
255500,"Massively Multiplayer"
255500,RPG
255500,Simulation
255500,Strategy
255520,Action
255520,Indie
255690,Racing
255690,Sports
255691,Racing
255691,Sports
255692,Racing
255692,Sports
255710,Simulation
255710,Strategy
255750,Action
255780,Action
255870,Action
255910,Strategy
255920,Adventure
255940,Adventure
255960,Adventure
255960,Simulation
255980,Action
255980,RPG
256010,Indie
256010,RPG
256010,Strategy
256030,Indie
256030,RPG
256050,Simulation
256050,Strategy
256070,Racing
256180,Casual
256180,Indie
256180,Strategy
256190,Action
256230,Action
256230,"Free to Play"
256230,"Massively Multiplayer"
256230,RPG
256240,Action
256240,Adventure
256270,Action
256270,Adventure
256280,Action
256280,Adventure
256280,Indie
256290,RPG
256320,Action
256320,Adventure
256321,Action
256321,Adventure
256330,Racing
256370,Racing
256370,Simulation
256370,Sports
256390,Racing
256390,Simulation
256390,Sports
256410,"Free to Play"
256410,Strategy
256440,Action
256440,Indie
256440,Strategy
256500,Action
256500,Indie
256500,Strategy
256501,Action
256501,Indie
256501,Strategy
256502,Action
256502,Indie
256502,Strategy
256503,Action
256503,Indie
256503,Strategy
256504,Action
256504,Indie
256504,Strategy
256505,Action
256505,Indie
256505,Strategy
256506,Action
256506,Indie
256506,Strategy
256507,Action
256507,Indie
256507,Strategy
256510,Action
256510,Indie
256510,Strategy
256520,Simulation
256521,Simulation
256522,Simulation
256523,Simulation
256524,Simulation
256525,Simulation
256526,Simulation
256527,Simulation
256529,Simulation
256530,Simulation
256531,Simulation
256532,Simulation
256533,Simulation
256534,Simulation
256535,Simulation
256539,Simulation
256546,Simulation
256549,Simulation
256552,Simulation
256554,Simulation
256555,Simulation
256556,Simulation
256570,Simulation
256576,Simulation
256611,Simulation
257030,Action
257030,"Early Access"
257030,Indie
257050,Action
257050,Adventure
257050,Indie
257080,Adventure
257080,Casual
257120,Action
257120,Indie
257120,Strategy
257140,Adventure
257140,Strategy
257170,Indie
257170,Simulation
257170,Strategy
257190,Action
257220,Adventure
257260,Adventure
257260,Casual
257290,Indie
257310,Action
257310,Adventure
257310,Casual
257310,Indie
257320,Strategy
257350,RPG
257350,Strategy
257370,Action
257370,Adventure
257370,RPG
257371,Action
257371,Adventure
257371,RPG
257400,"Animation & Modeling"
257400,"Design & Illustration"
257400,Utilities
257400,"Video Production"
257510,Action
257510,Adventure
257510,Indie
257610,"Design & Illustration"
257630,Action
257630,Indie
257650,Utilities
257670,Casual
257670,Indie
257670,Strategy
257690,Adventure
257690,Indie
257710,Casual
257710,"Free to Play"
257710,Indie
257730,"Free to Play"
257730,Indie
257730,"Massively Multiplayer"
257730,Strategy
257750,Action
257750,Adventure
257750,Casual
257750,Indie
257770,Action
257770,Indie
257770,Strategy
257790,Action
257790,Indie
257790,Racing
257790,Simulation
257790,Sports
257830,Adventure
257830,Indie
257850,Action
257850,Adventure
257850,Indie
257850,RPG
257870,Adventure
257870,Indie
257870,RPG
257890,RPG
257890,Strategy
257910,"Audio Production"
257930,"Early Access"
257930,Indie
257930,Simulation
257930,Strategy
257970,Indie
257970,RPG
257990,Casual
257990,Indie
258010,Action
258010,Indie
258010,RPG
258050,Action
258050,Indie
258050,Strategy
258070,Action
258070,Indie
258090,Adventure
258090,Indie
258090,RPG
258150,Strategy
258180,Action
258180,Adventure
258180,RPG
258200,Indie
258200,RPG
258200,Strategy
258220,Action
258220,RPG
258240,Indie
258240,Strategy
258270,Strategy
258342,Casual
258342,Simulation
258343,Casual
258343,Simulation
258344,Casual
258344,Simulation
258345,Casual
258345,Simulation
258346,Casual
258346,Simulation
258347,Casual
258347,Simulation
258348,Casual
258348,Simulation
258349,Casual
258349,Simulation
258350,Casual
258350,Simulation
258351,Casual
258351,Simulation
258352,Casual
258352,Simulation
258353,Casual
258353,Simulation
258354,Casual
258354,Simulation
258355,Casual
258355,Simulation
258356,Casual
258356,Simulation
258357,Casual
258357,Simulation
258358,Casual
258358,Simulation
258359,Casual
258359,Simulation
258360,Casual
258360,Simulation
258361,Casual
258361,Simulation
258362,Casual
258362,Simulation
258363,Casual
258363,Simulation
258364,Casual
258364,Simulation
258365,Casual
258365,Simulation
258366,Casual
258366,Simulation
258367,Casual
258367,Simulation
258368,Casual
258368,Simulation
258369,Casual
258369,Simulation
258370,Casual
258370,Simulation
258371,Casual
258371,Simulation
258372,Casual
258372,Simulation
258373,Casual
258373,Simulation
258374,Casual
258374,Simulation
258375,Casual
258375,Simulation
258376,Casual
258376,Simulation
258377,Casual
258377,Simulation
258378,Casual
258378,Simulation
258379,Casual
258379,Simulation
258380,Casual
258380,Simulation
258381,Casual
258381,Simulation
258382,Casual
258382,Simulation
258383,Casual
258383,Simulation
258384,Casual
258384,Simulation
258385,Casual
258385,Simulation
258386,Casual
258386,Simulation
258388,Casual
258388,Simulation
258389,Casual
258389,Simulation
258390,Casual
258390,Simulation
258391,Casual
258391,Simulation
258392,Casual
258392,Simulation
258393,Casual
258393,Simulation
258394,Casual
258394,Simulation
258395,Casual
258395,Simulation
258396,Casual
258396,Simulation
258397,Casual
258397,Simulation
258398,Casual
258398,Simulation
258399,Casual
258399,Simulation
258400,Casual
258400,Simulation
258401,Casual
258401,Simulation
258402,Casual
258402,Simulation
258403,Casual
258403,Simulation
258404,Casual
258404,Simulation
258405,Casual
258405,Simulation
258406,Casual
258406,Simulation
258407,Casual
258407,Simulation
258408,Casual
258408,Simulation
258409,Casual
258409,Simulation
258410,Casual
258410,Simulation
258411,Casual
258411,Simulation
258412,Casual
258412,Simulation
258413,Casual
258413,Simulation
258414,Casual
258414,Simulation
258415,Casual
258415,Simulation
258416,Casual
258416,Simulation
258417,Casual
258417,Simulation
258418,Casual
258418,Simulation
258419,Casual
258419,Simulation
258420,Indie
258420,Strategy
258460,Indie
258460,Simulation
258470,Casual
258470,Indie
258500,Action
258500,Indie
258500,Strategy
258501,Action
258501,Indie
258501,Strategy
258502,Action
258502,Indie
258502,Strategy
258510,"Audio Production"
258511,"Audio Production"
258512,"Audio Production"
258520,Adventure
258520,Indie
258540,Action
258541,Action
258542,Action
258543,Action
258590,Action
258590,Adventure
258640,Simulation
258641,Simulation
258642,Simulation
258643,Simulation
258644,Simulation
258645,Simulation
258646,Simulation
258647,Simulation
258648,Simulation
258650,Simulation
258652,Simulation
258653,Simulation
258654,Simulation
258655,Simulation
258656,Simulation
258657,Simulation
258658,Simulation
258659,Simulation
258661,Simulation
258663,Simulation
258666,Simulation
258668,Simulation
258671,Simulation
258674,Simulation
258677,Simulation
258678,Simulation
258679,Simulation
258740,"Design & Illustration"
258740,"Web Publishing"
258741,"Design & Illustration"
258741,"Web Publishing"
258742,"Design & Illustration"
258742,"Web Publishing"
258743,"Design & Illustration"
258743,"Web Publishing"
258744,"Design & Illustration"
258744,"Web Publishing"
258745,"Design & Illustration"
258745,"Web Publishing"
258750,Action
258751,Action
258752,Action
258760,Indie
258760,Simulation
258800,"Free to Play"
258800,"Massively Multiplayer"
258800,RPG
258803,"Free to Play"
258803,"Massively Multiplayer"
258803,RPG
258810,Indie
258810,RPG
258810,Strategy
258812,Indie
258812,RPG
258812,Strategy
258813,Indie
258813,RPG
258813,Strategy
258814,Indie
258814,RPG
258814,Strategy
258815,Indie
258815,RPG
258815,Strategy
258816,Indie
258816,RPG
258816,Strategy
258817,Indie
258817,RPG
258817,Strategy
258850,Casual
258850,Indie
258850,Strategy
258851,Casual
258851,Indie
258851,Strategy
258852,Casual
258852,Indie
258852,Strategy
258860,Action
258860,"Free to Play"
258880,Simulation
258890,Casual
258890,Indie
258910,RPG
258930,Casual
258930,Indie
258930,RPG
258930,Strategy
258950,Adventure
258950,Indie
258970,Action
258970,Adventure
258970,RPG
259040,Action
259040,RPG
259040,Simulation
259041,Action
259041,RPG
259041,Simulation
259060,Indie
259060,Strategy
259080,Action
259080,Adventure
259110,Casual
259110,Indie
259120,Action
259120,Indie
259121,Action
259121,Indie
259122,Action
259122,Indie
259130,Adventure
259130,Indie
259130,RPG
259130,Strategy
259170,Action
259170,Adventure
259190,Action
259190,Adventure
259210,Action
259220,Indie
259230,Indie
259230,Simulation
259240,Indie
259240,Simulation
259250,Action
259251,Action
259252,Action
259253,Action
259320,Action
259320,Casual
259340,Action
